﻿Dato,Wind,Temp,Sun,MWh,Flow
14-12-2022 00:00,2.5,-0.08,119,458611.83,13507
15-12-2022 00:00,1.04,-3.88,174,541883.21,15910.71
16-12-2022 00:00,0.75,-8.42,302,489183.11,13968.27
17-12-2022 00:00,4.42,-0.42,114,466308.13,13515.96
18-12-2022 00:00,4.42,-1.04,116,463418.22,13536.45
19-12-2022 00:00,4.63,1.46,0,367289.26,10778.64
20-12-2022 00:00,5.13,6.92,0,365968.69,10663.48
21-12-2022 00:00,3.63,4.79,13,354025.69,10702.51
22-12-2022 00:00,4.04,5.5,22,374604.23,10920.37
23-12-2022 00:00,1.67,1.08,335,427403.12,12265.58
24-12-2022 00:00,2.46,0.33,14,353633.2,10656.81
25-12-2022 00:00,2.88,5.08,0,346151.15,10164.25
26-12-2022 00:00,4.54,4.88,11,392176.12,11315.69
27-12-2022 00:00,3.71,2.08,150,359349.71,10360.37
28-12-2022 00:00,5.67,6.08,86,336897.38,9948
29-12-2022 00:00,6.92,6.88,17,361890.22,10705.69
30-12-2022 00:00,6.54,5.46,38,326394,9605.37
31-12-2022 00:00,3.67,6.96,0,293586.12,8656.73
01-01-2023 00:00,5.92,8.08,20,320898.33,9559.3
02-01-2023 00:00,2.92,5.88,4,360142.47,10527.84
03-01-2023 00:00,3.58,3.67,224,329025.27,9919.46
04-01-2023 00:00,7.63,7.38,0,357579.37,10272.98
05-01-2023 00:00,4.17,2.29,227,350571.19,10190.91
06-01-2023 00:00,5.13,6.08,92,313539.36,9174.39
07-01-2023 00:00,4.08,7.33,0,314377.33,9304.02
08-01-2023 00:00,3.88,6.25,16,332104.46,9717.55
09-01-2023 00:00,3.29,5,94,347264.44,9952.58
10-01-2023 00:00,4.25,4.79,141,333147.44,9591.87
11-01-2023 00:00,6.13,6.67,186,341065.19,9706.81
12-01-2023 00:00,3.54,5.33,30,342003.19,9731.37
13-01-2023 00:00,6.96,5.88,9,341418.34,9725.64
14-01-2023 00:00,5.42,5.17,3,359038.28,10097.54
15-01-2023 00:00,8.33,4.63,59,383454.36,10752.36
16-01-2023 00:00,3.38,2.46,24,395521.33,11048.89
17-01-2023 00:00,3.29,0.79,52,409455.28,11654
18-01-2023 00:00,3.08,0.29,245,423994.18,11979.72
19-01-2023 00:00,2.92,0.13,67,433335.21,12363.44
20-01-2023 00:00,0.71,-0.63,132,442289.15,12717.1
21-01-2023 00:00,2.17,-0.38,247,453160.15,13030.55
22-01-2023 00:00,2.71,-0.67,0,460632.2,13106.04
23-01-2023 00:00,0.96,-0.33,137,421169.16,12064
24-01-2023 00:00,2.92,1.29,169,410068.28,11559.8
25-01-2023 00:00,4.13,2.58,0,374542.24,10708.57
26-01-2023 00:00,2.83,2.58,290,429189.17,12318.27
27-01-2023 00:00,1.21,-1.46,349,428102.35,12338.4
28-01-2023 00:00,2.5,1.17,41,393739.08,11228.57
29-01-2023 00:00,6.04,4,12,391722.18,11076.05
30-01-2023 00:00,8.08,3.33,216,397006.34,11247.82
31-01-2023 00:00,7.21,3.83,23,393764.69,11223.63
01-02-2023 00:00,8.08,3.79,114,380255.29,10719.1
02-02-2023 00:00,2.08,2.42,369,375445.17,10612.3
03-02-2023 00:00,7.71,4.67,44,400195.49,11697.06
04-02-2023 00:00,2.29,0.25,220,400937.23,11479.19
05-02-2023 00:00,2.96,1.33,246,400375.2,11364.8
06-02-2023 00:00,1.08,1.83,111,400126.26,11722.13
07-02-2023 00:00,3.04,1.96,52,402909.31,11591.81
08-02-2023 00:00,3.21,0.92,289,405485.29,11487.59
09-02-2023 00:00,5.71,3.54,126,374439.19,11487.59
10-02-2023 00:00,5.79,4.75,36,321474.23,9337.27
11-02-2023 00:00,6.46,6.96,180,322056.12,9445.11
12-02-2023 00:00,3.83,6.42,0,340659.4,9978.18
13-02-2023 00:00,3.46,5.42,20,354241.04,10122.45
14-02-2023 00:00,1.71,3.42,14,368892.21,10477.73
15-02-2023 00:00,2.25,2.38,0,340905.27,9761.77
16-02-2023 00:00,2.79,4.96,96,340905.27,9480.93
17-02-2023 00:00,10.08,6.67,34,338700.36,9851.9
18-02-2023 00:00,4.58,3.58,207,349947.27,10140.75
19-02-2023 00:00,4.5,3.13,329,350258.96,9951.71
20-02-2023 00:00,9.5,6.63,71,338191.21,9578.85
21-02-2023 00:00,4.79,5,234,342615.24,9563.02
22-02-2023 00:00,2.92,4.75,0,333903.57,9198.3
23-02-2023 00:00,3.83,4.38,137,339445.17,9558.28
24-02-2023 00:00,6.67,3.79,192,363641.28,10551.25
25-02-2023 00:00,5.5,0.79,409,377587.17,11135.08
26-02-2023 00:00,2.58,0.58,464,363102.68,10926.1
27-02-2023 00:00,1.33,2.42,532,341434.19,10186.57
28-02-2023 00:00,1.13,2,541,341434.19,10083.32
01-03-2023 00:00,1.17,1.29,190,358412.32,10413.63
02-03-2023 00:00,1.46,2.13,491,330321.14,9644.68
03-03-2023 00:00,4.17,4.08,376,323980.25,9469.41
04-03-2023 00:00,5.38,2.83,364,349508.15,11031.42
05-03-2023 00:00,2.54,-0.54,509,383681.25,11183.66
06-03-2023 00:00,2.58,-0.54,328,399327.92,11360.5
07-03-2023 00:00,5.54,-0.83,193,409217.18,11703.74
08-03-2023 00:00,0.75,-1.58,484,402153.21,11519.7
09-03-2023 00:00,1.63,-1.29,440,402843.19,11435.89
10-03-2023 00:00,1.96,-0.42,145,385043.58,11125.01
11-03-2023 00:00,3.58,-0.63,371,406140.14,11575.7
12-03-2023 00:00,3.25,0.33,89,354361.13,10044.79
13-03-2023 00:00,9.04,7.21,20,346746.61,9974.14
14-03-2023 00:00,6.58,3,268,379910,10784.85
15-03-2023 00:00,5.54,1.71,308,399736,11334.22
16-03-2023 00:00,5.33,3,3,338794.44,9905.27
17-03-2023 00:00,3.29,6.13,54,284148.17,8556.32
18-03-2023 00:00,1.17,7.83,26,286141.08,8665.85
19-03-2023 00:00,2.88,7.04,7,313949.12,9292.38
20-03-2023 00:00,3.08,5.38,20,323232.2,9493.33
21-03-2023 00:00,3.42,5.75,0,314522.59,9238.65
22-03-2023 00:00,6.08,7.25,8,280146.23,8458.92
23-03-2023 00:00,5.67,7.92,322,281552.37,8471.9
24-03-2023 00:00,6.88,7.67,169,284770.12,8471.9
25-03-2023 00:00,4.71,6.71,33,282717.08,8611.59
26-03-2023 00:00,4.63,3.13,406,347697.47,10291.16
27-03-2023 00:00,4.21,0.58,392,373890.21,10919.1
28-03-2023 00:00,2.58,1.33,316,351950.65,10196.03
29-03-2023 00:00,3.04,4.71,0,312026.31,9234.22
30-03-2023 00:00,4.58,7.04,0,297941.49,8860.68
31-03-2023 00:00,3.46,6.46,10,321347.13,9573.93
01-04-2023 00:00,7.04,2.67,400,321347.13,9708.61
02-04-2023 00:00,3.54,2.71,724,323119.05,9619.02
03-04-2023 00:00,1.88,2.42,669,315736.32,9330.47
04-04-2023 00:00,1.71,2.58,373,321770.37,9116.68
05-04-2023 00:00,1.46,3.83,285,291815.97,8082.43
06-04-2023 00:00,3.42,4.38,493,273477.3,8118.81
07-04-2023 00:00,4.88,5.04,665,240057.23,7618.78
08-04-2023 00:00,2.5,7.54,427,219435.24,7221.79
09-04-2023 00:00,2.33,7.58,445,289741.18,7314.54
10-04-2023 00:00,5.71,8.92,319,224663.38,7248.16
11-04-2023 00:00,4.17,7.29,187,278772.36,8489.77
12-04-2023 00:00,4.33,5.58,88,278772.36,8345.08
13-04-2023 00:00,3.58,5.79,245,262411.24,8305.13
14-04-2023 00:00,2.58,6.96,250,236867.21,7740.79
15-04-2023 00:00,2.92,8.96,85,213521.18,7185.92
16-04-2023 00:00,1.67,9.33,183,193067.16,6673.17
17-04-2023 00:00,3.25,9,780,199141.28,6829.39
18-04-2023 00:00,4.54,8.63,797,195067.22,6596.93
19-04-2023 00:00,4.38,8,779,190505.26,6360.72
20-04-2023 00:00,6.04,10.04,758,168958.24,5898.21
21-04-2023 00:00,4.67,10.33,794,151570.53,5898.21
22-04-2023 00:00,4.54,12.13,576,147637.45,5261.47
23-04-2023 00:00,3.42,9.75,249,182697.16,6032.98
24-04-2023 00:00,4.04,8.63,5,255419.24,8075.04
25-04-2023 00:00,8.08,5.13,101,268885.15,8553.1
26-04-2023 00:00,5.83,4.29,447,262409.19,8467.14
27-04-2023 00:00,4.25,4.25,554,239569.23,7776.78
28-04-2023 00:00,2.42,6.04,478,214953.34,7151.7
29-04-2023 00:00,4.42,6.04,563,226333.19,7509.26
30-04-2023 00:00,3.08,5.88,547,192297.44,6784.3
01-05-2023 00:00,4.63,9.17,440,213087.13,7289.39
02-05-2023 00:00,4.63,5.92,528,229757.07,7611.64
03-05-2023 00:00,3.38,5.75,415,243412.14,8032.15
04-05-2023 00:00,2.38,6.58,84,234387.13,7915.19
05-05-2023 00:00,9.13,6.83,145,275984.14,8810.65
06-05-2023 00:00,6.17,5.96,15,225823.29,7602.97
07-05-2023 00:00,5.13,9.38,522,179891.06,6469.4
08-05-2023 00:00,5.46,11.21,845,145092.08,5730.36
09-05-2023 00:00,5.63,13.46,403,135923.03,5728.2
10-05-2023 00:00,3.92,12.38,306,154797.11,6089.77
11-05-2023 00:00,1.5,10.96,57,134056.09,5670.21
12-05-2023 00:00,3,14.46,610,113122.21,5203.88
13-05-2023 00:00,1.92,13.71,810,113122.21,5204.63
14-05-2023 00:00,2,13.96,278,119583.06,5166.09
15-05-2023 00:00,2.92,12.42,548,163105.13,5729.85
16-05-2023 00:00,7.33,8.33,57,201094.12,6568.63
17-05-2023 00:00,7.46,7.13,268,180374.11,6055.49
18-05-2023 00:00,2.75,9.54,647,146719.1,5349.25
19-05-2023 00:00,1.88,10.63,700,126858.17,4879.63
20-05-2023 00:00,2.79,11.96,795,126858.17,4558.04
21-05-2023 00:00,4.13,15.25,483,126858.17,4264.97
22-05-2023 00:00,3.21,16.42,133,128584.1,4876.33
23-05-2023 00:00,5.67,9.96,42,135986.06,5247.69
24-05-2023 00:00,3.25,11.83,548,131069.11,4771.54
25-05-2023 00:00,5.25,10.33,923,138584.14,5145.31
26-05-2023 00:00,4.5,9.83,634,130178.18,5224.1
27-05-2023 00:00,2.42,9.83,889,130178.18,4890.01
28-05-2023 00:00,3.5,10.58,590,128584.05,5029.87
29-05-2023 00:00,4.42,10.33,872,110985.11,4541.26
30-05-2023 00:00,2.29,14.13,780,106441.03,4535.63
31-05-2023 00:00,6.29,11.42,709,110116.12,4561.95
01-06-2023 00:00,4.54,12.58,733,104021.11,4603.07
02-06-2023 00:00,2.63,12.67,780,103219.1,4528.56
03-06-2023 00:00,3.33,11.46,857,103219.1,4559.23
04-06-2023 00:00,3,10.92,487,111776.07,4738.77
05-06-2023 00:00,2.08,11.75,574,106776.12,4682.02
06-06-2023 00:00,3.25,12.08,750,101357.06,4570.59
07-06-2023 00:00,2.46,12.79,619,97927.12,4502.89
08-06-2023 00:00,3.13,12.58,798,93050.17,4343.39
09-06-2023 00:00,2.38,14.83,721,79820.08,4044.67
10-06-2023 00:00,4.96,16.58,912,77820.06,4081.63
11-06-2023 00:00,4.83,16.5,717,78211.05,3969.62
12-06-2023 00:00,3.67,17.54,922,73434.09,3751.27
13-06-2023 00:00,3.38,16.83,947,70415.03,3808.52
14-06-2023 00:00,1.79,17.58,915,70868.1,3487.1
15-06-2023 00:00,1.88,16.25,420,70013.11,3584.91
16-06-2023 00:00,2.17,17.79,459,64614.08,3305.72
17-06-2023 00:00,1.29,17.21,588,66407.04,3436.28
18-06-2023 00:00,1.46,17.71,627,66876.03,3408.29
19-06-2023 00:00,3.08,16.96,302,65776.14,3341.71
20-06-2023 00:00,1.88,19,431,64456.02,3301.98
21-06-2023 00:00,3.88,17.08,243,67224.11,3294.32
22-06-2023 00:00,2.38,18,641,67224.11,3381.92
23-06-2023 00:00,3.42,15.63,443,67584.1,3344.1
24-06-2023 00:00,2.67,16.92,464,64543.04,3333.73
25-06-2023 00:00,1.13,18.88,298,64887.09,3296.65
26-06-2023 00:00,5.04,17.29,410,73372.09,3558.23
27-06-2023 00:00,6.29,14.54,706,73442.04,3658.16
28-06-2023 00:00,3.04,16.13,540,67515.15,3234.53
29-06-2023 00:00,3.21,17.46,24,73189.21,3557.04
30-06-2023 00:00,3.75,15.21,523,73603.25,3617.92
01-07-2023 00:00,4.13,14.75,21,79804.05,3840.12
02-07-2023 00:00,7,13.71,337,89603.1,3994.98
03-07-2023 00:00,5.71,12.54,402,95508.11,4155.45
04-07-2023 00:00,5.38,12.5,252,110749.05,4514.94
05-07-2023 00:00,4.5,12,68,100897.16,4343.26
06-07-2023 00:00,5.25,14,446,84005.24,3998.08
07-07-2023 00:00,1.75,15.83,818,69766.26,3690.32
08-07-2023 00:00,1.67,18.13,937,61416.04,3373.65
09-07-2023 00:00,2.92,19.96,729,62836.09,3301.58
10-07-2023 00:00,2.83,16.75,307,67218.08,3350.02
11-07-2023 00:00,2.54,16.63,92,68931.03,3306.82
12-07-2023 00:00,3.29,16.13,310,72126.14,4024.09
13-07-2023 00:00,3.71,15.17,447,72371.16,3607.88
14-07-2023 00:00,2.38,15.88,484,62324.25,3366.85
15-07-2023 00:00,3.75,18.75,224,64110.03,3481.76
16-07-2023 00:00,6.5,16.54,276,69952.09,3952.71
17-07-2023 00:00,5.25,15.21,348,76352.08,4428.67
18-07-2023 00:00,4.08,14.13,500,81903.08,4093.21
19-07-2023 00:00,2.46,13.17,295,85709.14,4094.21
20-07-2023 00:00,4.42,12.96,325,86018.14,4234.57
21-07-2023 00:00,2.83,13.25,360,81586.24,4140.55
22-07-2023 00:00,3.21,13.13,434,84699.05,4179.42
23-07-2023 00:00,3.46,14.54,0,82640.09,3930.53
24-07-2023 00:00,4.38,15.88,200,85185.08,3799.3
25-07-2023 00:00,4.33,13.33,423,92718.04,4390.13
26-07-2023 00:00,4.54,12.75,326,86574.15,3857.16
27-07-2023 00:00,1.75,14.75,363,75928.14,3532.93
28-07-2023 00:00,1.04,16.92,726,68176.27,3377.02
29-07-2023 00:00,2.63,16.58,139,74260.06,3693.63
30-07-2023 00:00,2.83,14.38,334,77741.09,3658.94
31-07-2023 00:00,3.13,15.38,380,75545.13,3713.73
01-08-2023 00:00,2.13,14.75,146,81874.02,3708.83
02-08-2023 00:00,2.13,15.08,295,77416.17,3666.93
03-08-2023 00:00,2.75,15.88,180,84003.14,3704.92
04-08-2023 00:00,5.25,15.04,125,80203.27,3567.45
05-08-2023 00:00,2.71,15.38,565,75690.04,3577.96
06-08-2023 00:00,3.21,15.71,32,93156.13,3865.04
07-08-2023 00:00,9.21,13.54,8,97451.2,3762.89
08-08-2023 00:00,10.08,12.88,387,114974.05,4341.6
09-08-2023 00:00,6.63,12.13,67,108356.17,4315.15
10-08-2023 00:00,4.92,13.75,364,87206.13,3872.81
11-08-2023 00:00,2.75,17.63,247,72692.27,3562.26
12-08-2023 00:00,1.75,17.08,51,78133.14,3719.2
13-08-2023 00:00,3.13,16.42,102,79065.11,3695.66
14-08-2023 00:00,2.04,17.04,458,72243.17,3540.1
15-08-2023 00:00,3.33,17.33,309,76522.07,3576.05
16-08-2023 00:00,3.92,15.46,170,82873.25,3809.1
17-08-2023 00:00,1.42,14.67,214,77467.13,3757.97
18-08-2023 00:00,3.88,16.92,96,68695.19,3413.2
19-08-2023 00:00,4.38,18.58,65,66741.12,3508.14
20-08-2023 00:00,2.46,17.58,479,69167.06,3823.03
21-08-2023 00:00,2.33,16.79,610,68708.18,3298.84
22-08-2023 00:00,2.58,17.13,437,70665.07,3411.51
23-08-2023 00:00,2.92,16.08,167,75821.21,3687.6
24-08-2023 00:00,1.5,15.67,398,67925.12,3369.33
25-08-2023 00:00,2.63,16.67,374,72058.19,3360.28
26-08-2023 00:00,1.5,13.58,192,86604.21,3931.88
27-08-2023 00:00,1.54,12.75,191,93076.74,4256.05
28-08-2023 00:00,2.25,13.25,492,89110.23,4018.14
29-08-2023 00:00,1.46,13,233,93721.07,4332.46
30-08-2023 00:00,2.04,13.5,104,93736.2,4402.23
31-08-2023 00:00,1.58,13.38,152,92371.15,4457.26
01-09-2023 00:00,2.13,13.92,634,86293.21,4215.11
02-09-2023 00:00,3.54,13.75,565,85259.11,4207.43
03-09-2023 00:00,3.88,15.83,193,79409.12,4333.85
04-09-2023 00:00,2.71,16.71,731,78038.19,4170.68
05-09-2023 00:00,0.5,16.5,724,74063.07,4135.12
06-09-2023 00:00,1.88,17.04,648,66772.19,3905.16
07-09-2023 00:00,3,18.29,522,64068.13,3537.61
08-09-2023 00:00,2.79,18.92,589,59293.22,3598.37
09-09-2023 00:00,1.79,19.63,634,60783.09,3685.65
10-09-2023 00:00,1.38,17.21,209,64291.11,3884.58
11-09-2023 00:00,2.88,19.17,354,68011.19,3492.09
12-09-2023 00:00,2.08,15.25,22,86216.07,4306.99
13-09-2023 00:00,2.67,12.21,404,103842.2,4788.05
14-09-2023 00:00,1.54,11.71,207,89760.12,4376.57
15-09-2023 00:00,2.67,14.42,525,79948.19,4450
16-09-2023 00:00,1.83,15.75,332,75305.08,4168.57
17-09-2023 00:00,3.92,17.33,224,75920.08,4032.77
18-09-2023 00:00,4.38,17.46,99,94278.27,4131.26
19-09-2023 00:00,6.54,14.17,107,92311.06,4341.63
20-09-2023 00:00,5.63,16.96,54,91122.18,4301.01
21-09-2023 00:00,3.38,16.58,158,95986.33,4310.66
22-09-2023 00:00,2.21,13.83,203,104360.15,4142.51
23-09-2023 00:00,2.25,12.04,254,114074.12,4452.46
24-09-2023 00:00,3.13,12.46,345,115694.11,4672.71
25-09-2023 00:00,3.96,14.38,191,104075.2,4233.49
26-09-2023 00:00,2.08,14.96,222,96535.09,3930.31
27-09-2023 00:00,1.79,15.83,186,92778.18,3820.88
28-09-2023 00:00,3.5,16.21,104,104123.24,4090.97
29-09-2023 00:00,3.58,14.25,17,111938.2,4213.54
30-09-2023 00:00,4.42,13.08,353,123099.28,4557.43
01-10-2023 00:00,1.75,13,40,111573.13,4356.4
02-10-2023 00:00,2,15.46,19,124403.38,4547.88
03-10-2023 00:00,4.17,13.21,39,144321.12,5040.33
04-10-2023 00:00,5.96,12.71,257,141580.2,5048.81
05-10-2023 00:00,4.08,11.67,334,135064.3,4780.93
06-10-2023 00:00,7.71,14.83,7,152991.16,5205.77
07-10-2023 00:00,3.96,10.5,85,190822.2,6121.92
08-10-2023 00:00,0.92,7.08,284,205022.28,6314.57
09-10-2023 00:00,1.33,8.83,6,185218.26,6176.01
10-10-2023 00:00,3.21,12.92,23,161773.08,5404.08
11-10-2023 00:00,6.42,13.25,34,187819.42,6047.91
12-10-2023 00:00,4.29,9.54,223,188743.27,6064.69
13-10-2023 00:00,4.67,11.71,0,200977.41,6310.03
14-10-2023 00:00,7,8.46,209,235871.24,7272.97
15-10-2023 00:00,5.96,7.04,237,243596.39,7772.73
16-10-2023 00:00,2.79,6.13,291,242253.26,7280.03
17-10-2023 00:00,1.83,6.71,327,244611.16,7162.02
18-10-2023 00:00,2.04,7.42,265,273188.44,7791.43
19-10-2023 00:00,9.38,6.67,0,321396.29,9551.6
20-10-2023 00:00,11.83,4.42,0,300839.32,9563.07
21-10-2023 00:00,6.5,7.54,0,249848.37,7449.22
22-10-2023 00:00,3,9.29,12,252791.37,8110.28
23-10-2023 00:00,2.08,8.54,184,256864.2,7597.28
24-10-2023 00:00,5.5,8.54,14,246053.11,7257.56
25-10-2023 00:00,4.29,9.17,13,259308.5,7594.27
26-10-2023 00:00,4.21,7.21,2,278397.86,8477.69
27-10-2023 00:00,3.88,6.21,13,277833.75,8316.66
28-10-2023 00:00,4.58,6.54,0,263306.26,7921.08
29-10-2023 00:00,5.21,9.58,54,249396.13,7587.76
30-10-2023 00:00,4.67,10.25,153,317593.44,9043.71
31-10-2023 00:00,3.67,3,70,354439.49,10006.22
01-11-2023 00:00,3.75,4.25,27,275840.36,8003.12
02-11-2023 00:00,5.67,9.58,91,279185.55,8371.43
03-11-2023 00:00,5.04,8.75,11,270640.29,8168.04
04-11-2023 00:00,4.25,7.79,1,262150.29,8002.49
05-11-2023 00:00,2.38,8,11,259194.12,7808.03
06-11-2023 00:00,3.08,8.29,193,278617.33,8365.33
07-11-2023 00:00,2.71,7.42,99,268143.43,8237.08
08-11-2023 00:00,3.75,7.92,194,269057.19,8345.51
09-11-2023 00:00,1.5,7.21,11,293333.17,8892.83
10-11-2023 00:00,2.38,5.96,110,291411.41,8696.49
11-11-2023 00:00,0.79,5.5,21,280273.34,8545.79
12-11-2023 00:00,1.17,5.21,90,317395.14,9296.23
13-11-2023 00:00,4,4.83,28,324080.29,9408.81
14-11-2023 00:00,4.25,5.21,0,351268.47,9914.07
15-11-2023 00:00,3.08,3.63,7,369321.27,10327.3
16-11-2023 00:00,4.5,2.83,34,372186.18,10586.71
17-11-2023 00:00,2.29,2.46,22,353128.21,10802.16
18-11-2023 00:00,3.38,2.42,169,325293.24,9778.45
19-11-2023 00:00,3.42,5.46,0,321458.16,9790.1
20-11-2023 00:00,3.04,5.71,3,352924.76,10391.95
21-11-2023 00:00,2,2.83,8,393862.54,11201.17
22-11-2023 00:00,5.42,3.75,0,324413.23,9141.6
23-11-2023 00:00,9.83,7.96,2,384488.18,10838.42
24-11-2023 00:00,5.46,1.83,127,376913.22,10761.9
25-11-2023 00:00,2.46,0.88,294,429762.36,12243.21
26-11-2023 00:00,1.46,-1.21,34,439386.21,12714.38
27-11-2023 00:00,5.25,0.29,12,482494.31,13673.68
28-11-2023 00:00,2.42,-4.58,180,511321.2,14092.17
